activity,subject,variable,average
LAYING,6,tGravityAccMeanZ,0.17586770902105264
LAYING,6,tGravityAccStdX,-0.8877463103508771
LAYING,6,tGravityAccStdY,-0.959161956491228
LAYING,6,tGravityAccStdZ,-0.9281307384210526
LAYING,7,fBodyAccJerkMeanFreqX,0.020715920296153847
LAYING,7,fBodyAccJerkMeanFreqY,-0.045134261601923076
LAYING,7,fBodyAccJerkMeanFreqZ,0.0945605852
LAYING,7,fBodyAccJerkMeanX,-0.9803930469230769
LAYING,7,fBodyAccJerkMeanY,-0.9725316488461538
LAYING,7,fBodyAccJerkMeanZ,-0.9695249776923077
LAYING,7,fBodyAccJerkStdX,-0.9835601753846154
LAYING,7,fBodyAccJerkStdY,-0.975886145
LAYING,7,fBodyAccJerkStdZ,-0.9750729951923077
LAYING,7,fBodyAccMagMean,-0.9279768806346154
LAYING,7,fBodyAccMagMeanFreq,-0.12909102516923077
LAYING,7,fBodyAccMagStd,-0.9105424629192308
LAYING,7,fBodyAccMeanFreqX,-0.6359130463461539
LAYING,7,fBodyAccMeanFreqY,-0.04382926658076923
LAYING,7,fBodyAccMeanFreqZ,0.23711198732307692
LAYING,7,fBodyAccMeanX,-0.9534242455769231
LAYING,7,fBodyAccMeanY,-0.9421939538461539
LAYING,7,fBodyAccMeanZ,-0.9586116446153846
LAYING,7,fBodyAccStdX,-0.931120580576923
LAYING,7,fBodyAccStdY,-0.9229179023076923
LAYING,7,fBodyAccStdZ,-0.9533806463461538
LAYING,7,fBodyBodyAccJerkMagMean,-0.9680662592307693
LAYING,7,fBodyBodyAccJerkMagMeanFreq,0.21760528670384616
LAYING,7,fBodyBodyAccJerkMagStd,-0.9653592280769231
LAYING,7,fBodyBodyGyroJerkMagMean,-0.9741179121153846
LAYING,7,fBodyBodyGyroJerkMagMeanFreq,0.10442295292307692
LAYING,7,fBodyBodyGyroJerkMagStd,-0.9694030353846154
LAYING,7,fBodyBodyGyroMagMean,-0.9411307192307692
LAYING,7,fBodyBodyGyroMagMeanFreq,-0.2657844910923077
LAYING,7,fBodyBodyGyroMagStd,-0.9188925186538461
LAYING,7,fBodyGyroMeanFreqX,-0.13974522508307693
LAYING,7,fBodyGyroMeanFreqY,-0.4537256447692308
LAYING,7,fBodyGyroMeanFreqZ,0.014468287107499997
LAYING,7,fBodyGyroMeanX,-0.9536845476923077
LAYING,7,fBodyGyroMeanY,-0.9575702076923077
LAYING,7,fBodyGyroMeanZ,-0.9569053109615384
LAYING,7,fBodyGyroStdX,-0.9623482544230769
LAYING,7,fBodyGyroStdY,-0.9397278736538461
LAYING,7,fBodyGyroStdZ,-0.9588764125
LAYING,7,tBodyAccJerkMagMean,-0.9801272396153846
LAYING,7,tBodyAccJerkMagStd,-0.9673109323076923
LAYING,7,tBodyAccJerkMeanX,0.0968904018076923
LAYING,7,tBodyAccJerkMeanY,0.025062418363461538
LAYING,7,tBodyAccJerkMeanZ,-0.013165391820576923
LAYING,7,tBodyAccJerkStdX,-0.9809777561538462
LAYING,7,tBodyAccJerkStdY,-0.9730931601923077
LAYING,7,tBodyAccJerkStdZ,-0.9729830642307692
LAYING,7,tBodyAccMagMean,-0.9363920238461538
LAYING,7,tBodyAccMagStd,-0.9070395131538461
LAYING,7,tBodyAccMeanX,0.25017669403846154
LAYING,7,tBodyAccMeanY,-0.02044115168846154
LAYING,7,tBodyAccMeanZ,-0.10136103657692308
LAYING,7,tBodyAccStdX,-0.93651361
LAYING,7,tBodyAccStdY,-0.9262626686538461
LAYING,7,tBodyAccStdZ,-0.9529783659615385
LAYING,7,tBodyGyroJerkMagMean,-0.9830088290384615
LAYING,7,tBodyGyroJerkMagStd,-0.9712051378846154
LAYING,7,tBodyGyroJerkMeanX,-0.10594424348461538
LAYING,7,tBodyGyroJerkMeanY,-0.035889742582692306
LAYING,7,tBodyGyroJerkMeanZ,-0.06719017946153846
LAYING,7,tBodyGyroJerkStdX,-0.9738372325
LAYING,7,tBodyGyroJerkStdY,-0.9764837273076923
LAYING,7,tBodyGyroJerkStdZ,-0.9888718782692307
LAYING,7,tBodyGyroMagMean,-0.9157936348076923
LAYING,7,tBodyGyroMagStd,-0.9186624590384616
LAYING,7,tBodyGyroMeanX,-0.002826419130961538
LAYING,7,tBodyGyroMeanY,-0.13360569505769232
LAYING,7,tBodyGyroMeanZ,0.15592002976923078
LAYING,7,tBodyGyroStdX,-0.9601268225
LAYING,7,tBodyGyroStdY,-0.9450719353846154
LAYING,7,tBodyGyroStdZ,-0.9552948905769231
LAYING,7,tGravityAccMagMean,-0.9363920238461538
LAYING,7,tGravityAccMagStd,-0.9070395131538461
LAYING,7,tGravityAccMeanX,-0.5028142505769231
LAYING,7,tGravityAccMeanY,0.39344427807692306
LAYING,7,tGravityAccMeanZ,0.9075378234615384
LAYING,7,tGravityAccStdX,-0.9142212700961538
LAYING,7,tGravityAccStdY,-0.9555435492307692
LAYING,7,tGravityAccStdZ,-0.9619089844230769
LAYING,8,fBodyAccJerkMeanFreqX,0.16498429895925926
LAYING,8,fBodyAccJerkMeanFreqY,0.006672864211111108
LAYING,8,fBodyAccJerkMeanFreqZ,0.12024873963518519
LAYING,8,fBodyAccJerkMeanX,-0.9731105961111111
LAYING,8,fBodyAccJerkMeanY,-0.9758774374074074
LAYING,8,fBodyAccJerkMeanZ,-0.9621111366666667
LAYING,8,fBodyAccJerkStdX,-0.9759599114814814
LAYING,8,fBodyAccJerkStdY,-0.9791708816666667
LAYING,8,fBodyAccJerkStdZ,-0.968699222962963
LAYING,8,fBodyAccMagMean,-0.9322796455185185
LAYING,8,fBodyAccMagMeanFreq,0.04849884635185185
LAYING,8,fBodyAccMagStd,-0.9172579794259259
LAYING,8,fBodyAccMeanFreqX,-0.3072483743666667
LAYING,8,fBodyAccMeanFreqY,0.005397543574074077
LAYING,8,fBodyAccMeanFreqZ,0.19243578708777778
LAYING,8,fBodyAccMeanX,-0.9535385638888889
LAYING,8,fBodyAccMeanY,-0.9518166637037037
LAYING,8,fBodyAccMeanZ,-0.9442695140740741
LAYING,8,fBodyAccStdX,-0.9401252983333334
LAYING,8,fBodyAccStdY,-0.9312367569629629
LAYING,8,fBodyAccStdZ,-0.9311464975185185
LAYING,8,fBodyBodyAccJerkMagMean,-0.9617928524074074
LAYING,8,fBodyBodyAccJerkMagMeanFreq,0.3508226013333333
LAYING,8,fBodyBodyAccJerkMagStd,-0.9637910942592592
LAYING,8,fBodyBodyGyroJerkMagMean,-0.9684039459259259
LAYING,8,fBodyBodyGyroJerkMagMeanFreq,0.2193712461425926
LAYING,8,fBodyBodyGyroJerkMagStd,-0.9717932798148148
LAYING,8,fBodyBodyGyroMagMean,-0.9445289505555555
LAYING,8,fBodyBodyGyroMagMeanFreq,-0.0620563752462963
LAYING,8,fBodyBodyGyroMagStd,-0.93678697
LAYING,8,fBodyGyroMeanFreqX,-0.10559090397222222
LAYING,8,fBodyGyroMeanFreqY,-0.19988020551907407
LAYING,8,fBodyGyroMeanFreqZ,0.21356838220018518
LAYING,8,fBodyGyroMeanX,-0.9579038861111111
LAYING,8,fBodyGyroMeanY,-0.9574111601851852
LAYING,8,fBodyGyroMeanZ,-0.9674612390740741
LAYING,8,fBodyGyroStdX,-0.9678463607407407
LAYING,8,fBodyGyroStdY,-0.950316470925926
LAYING,8,fBodyGyroStdZ,-0.9706719664814815
LAYING,8,tBodyAccJerkMagMean,-0.9731474896296296
LAYING,8,tBodyAccJerkMagStd,-0.9629545172222223
LAYING,8,tBodyAccJerkMeanX,0.08783269025925926
LAYING,8,tBodyAccJerkMeanY,0.023329915913703703
LAYING,8,tBodyAccJerkMeanZ,-0.016921879134444446
LAYING,8,tBodyAccJerkStdX,-0.9732530422222222
LAYING,8,tBodyAccJerkStdY,-0.976520952037037
LAYING,8,tBodyAccJerkStdZ,-0.9660875746296296
LAYING,8,tBodyAccMagMean,-0.9353086338888889
LAYING,8,tBodyAccMagStd,-0.91325033
LAYING,8,tBodyAccMeanX,0.26125428290740743
LAYING,8,tBodyAccMeanY,-0.02122817338814815
LAYING,8,tBodyAccMeanZ,-0.10224536561111111
LAYING,8,tBodyAccStdX,-0.9430412153703703
LAYING,8,tBodyAccStdY,-0.93489116
LAYING,8,tBodyAccStdZ,-0.9324914544074074
LAYING,8,tBodyGyroJerkMagMean,-0.9784381912962963
LAYING,8,tBodyGyroJerkMagStd,-0.9690291116666667
LAYING,8,tBodyGyroJerkMeanX,-0.10644500831481482
LAYING,8,tBodyGyroJerkMeanY,-0.03897351987222222
LAYING,8,tBodyGyroJerkMeanZ,-0.06941231509259259
LAYING,8,tBodyGyroJerkStdX,-0.9699240774074074
LAYING,8,tBodyGyroJerkStdY,-0.9741864518518518
LAYING,8,tBodyGyroJerkStdZ,-0.9876012037037037
LAYING,8,tBodyGyroMagMean,-0.9242533485185185
LAYING,8,tBodyGyroMagStd,-0.9324707644444444
LAYING,8,tBodyGyroMeanX,0.005353612068518518
LAYING,8,tBodyGyroMeanY,-0.08913741385925926
LAYING,8,tBodyGyroMeanZ,0.13818830737037036
LAYING,8,tBodyGyroStdX,-0.9652040175925926
LAYING,8,tBodyGyroStdY,-0.9520393857407408
LAYING,8,tBodyGyroStdZ,-0.9675897546296296
LAYING,8,tGravityAccMagMean,-0.9353086338888889
LAYING,8,tGravityAccMagStd,-0.91325033
LAYING,8,tGravityAccMeanX,-0.4059300361111111
LAYING,8,tGravityAccMeanY,0.5899224348148148
LAYING,8,tGravityAccMeanZ,0.7198315392592592
LAYING,8,tGravityAccStdX,-0.9188731923333333
LAYING,8,tGravityAccStdY,-0.9579900364814815
LAYING,8,tGravityAccStdZ,-0.9418362633703704
LAYING,9,fBodyAccJerkMeanFreqX,-0.08503093738
LAYING,9,fBodyAccJerkMeanFreqY,-0.227093669698
LAYING,9,fBodyAccJerkMeanFreqZ,-0.094374360132
LAYING,9,fBodyAccJerkMeanX,-0.964304065
LAYING,9,fBodyAccJerkMeanY,-0.9640828062
LAYING,9,fBodyAccJerkMeanZ,-0.955909215
LAYING,9,fBodyAccJerkStdX,-0.9686013042
LAYING,9,fBodyAccJerkStdY,-0.966634136
LAYING,9,fBodyAccJerkStdZ,-0.9597147176
LAYING,9,fBodyAccMagMean,-0.9266042952
LAYING,9,fBodyAccMagMeanFreq,-0.085609052452
LAYING,9,fBodyAccMagStd,-0.921929738394
LAYING,9,fBodyAccMeanFreqX,-0.4459627774628
LAYING,9,fBodyAccMeanFreqY,-0.215336752654
LAYING,9,fBodyAccMeanFreqZ,0.17810728092
LAYING,9,fBodyAccMeanX,-0.946865494
LAYING,9,fBodyAccMeanY,-0.9343665984
LAYING,9,fBodyAccMeanZ,-0.9459190006
LAYING,9,fBodyAccStdX,-0.9409810272
LAYING,9,fBodyAccStdY,-0.9128367508
LAYING,9,fBodyAccStdZ,-0.9419711636
LAYING,9,fBodyBodyAccJerkMagMean,-0.9543205856
LAYING,9,fBodyBodyAccJerkMagMeanFreq,0.1670029826292
LAYING,9,fBodyBodyAccJerkMagStd,-0.9550947122
LAYING,9,fBodyBodyGyroJerkMagMean,-0.9558062546
LAYING,9,fBodyBodyGyroJerkMagMeanFreq,-0.016201378678
LAYING,9,fBodyBodyGyroJerkMagStd,-0.9522904702
LAYING,9,fBodyBodyGyroMagMean,-0.9186053356
LAYING,9,fBodyBodyGyroMagMeanFreq,-0.20634356866
LAYING,9,fBodyBodyGyroMagStd,-0.9034005814
LAYING,9,fBodyGyroMeanFreqX,-0.23069917904112
LAYING,9,fBodyGyroMeanFreqY,-0.321206958058
LAYING,9,fBodyGyroMeanFreqZ,-0.055125413678
LAYING,9,fBodyGyroMeanX,-0.930297921
LAYING,9,fBodyGyroMeanY,-0.9345796594
LAYING,9,fBodyGyroMeanZ,-0.9598150092
LAYING,9,fBodyGyroStdX,-0.9463891504
LAYING,9,fBodyGyroStdY,-0.9231319366
LAYING,9,fBodyGyroStdZ,-0.965686312
LAYING,9,tBodyAccJerkMagMean,-0.9633745492
LAYING,9,tBodyAccJerkMagStd,-0.9550268052
LAYING,9,tBodyAccJerkMeanX,0.08807344764
LAYING,9,tBodyAccJerkMeanY,0.011561732718
LAYING,9,tBodyAccJerkMeanZ,-0.0070536778584
LAYING,9,tBodyAccJerkStdX,-0.9647404702
LAYING,9,tBodyAccJerkStdY,-0.9639966798
LAYING,9,tBodyAccJerkStdZ,-0.958562455
LAYING,9,tBodyAccMagMean,-0.9308684376
LAYING,9,tBodyAccMagStd,-0.91512680016
LAYING,9,tBodyAccMeanX,0.2591955368
LAYING,9,tBodyAccMeanY,-0.020526821662
LAYING,9,tBodyAccMeanZ,-0.10754972144
LAYING,9,tBodyAccStdX,-0.94233309
LAYING,9,tBodyAccStdY,-0.9162927764
LAYING,9,tBodyAccStdZ,-0.9407072854
LAYING,9,tBodyGyroJerkMagMean,-0.964524819
LAYING,9,tBodyGyroJerkMagStd,-0.9528015598
LAYING,9,tBodyGyroJerkMeanX,-0.10384667982
LAYING,9,tBodyGyroJerkMeanY,-0.027552256948
LAYING,9,tBodyGyroJerkMeanZ,-0.0569490475
LAYING,9,tBodyGyroJerkStdX,-0.945329035
LAYING,9,tBodyGyroJerkStdY,-0.9621702422
LAYING,9,tBodyGyroJerkStdZ,-0.9770761602
LAYING,9,tBodyGyroMagMean,-0.9071250998
LAYING,9,tBodyGyroMagStd,-0.8985578738
LAYING,9,tBodyGyroMeanX,-0.013632036148
LAYING,9,tBodyGyroMeanY,-0.15890291983
LAYING,9,tBodyGyroMeanZ,0.101275010682
LAYING,9,tBodyGyroStdX,-0.9422465098
LAYING,9,tBodyGyroStdY,-0.9266185314000001
LAYING,9,tBodyGyroStdZ,-0.9615953704
LAYING,9,tGravityAccMagMean,-0.9308684376
LAYING,9,tGravityAccMagStd,-0.91512680016
LAYING,9,tGravityAccMeanX,-0.5802528348
LAYING,9,tGravityAccMeanY,-0.11915419619999999
LAYING,9,tGravityAccMeanZ,0.9578730416
LAYING,9,tGravityAccStdX,-0.9218210626
LAYING,9,tGravityAccStdY,-0.9699944882
LAYING,9,tGravityAccStdZ,-0.9712046902
LAYING,10,fBodyAccJerkMeanFreqX,0.04855720994913793
LAYING,10,fBodyAccJerkMeanFreqY,0.04259423004827586
LAYING,10,fBodyAccJerkMeanFreqZ,0.14611272194310346
LAYING,10,fBodyAccJerkMeanX,-0.9790146687931035
LAYING,10,fBodyAccJerkMeanY,-0.9680391737931034
LAYING,10,fBodyAccJerkMeanZ,-0.9725922129310345
LAYING,10,fBodyAccJerkStdX,-0.978904364137931
LAYING,10,fBodyAccJerkStdY,-0.9681206922413793
LAYING,10,fBodyAccJerkStdZ,-0.978582339137931
LAYING,10,fBodyAccMagMean,-0.950848109137931
LAYING,10,fBodyAccMagMeanFreq,0.260388946262069
LAYING,10,fBodyAccMagStd,-0.9443049746551724
LAYING,10,fBodyAccMeanFreqX,-0.14052022862068966
LAYING,10,fBodyAccMeanFreqY,0.20055408839655173
LAYING,10,fBodyAccMeanFreqZ,0.3173288745672414
LAYING,10,fBodyAccMeanX,-0.9691842086206897
LAYING,10,fBodyAccMeanY,-0.9543418491379311
LAYING,10,fBodyAccMeanZ,-0.9643008451724138
LAYING,10,fBodyAccStdX,-0.9679680386206897
LAYING,10,fBodyAccStdY,-0.9462291482586207
LAYING,10,fBodyAccStdZ,-0.9598136678103448
LAYING,10,fBodyBodyAccJerkMagMean,-0.9685611215517241
LAYING,10,fBodyBodyAccJerkMagMeanFreq,0.21282618781034482
LAYING,10,fBodyBodyAccJerkMagStd,-0.9653775534482759
LAYING,10,fBodyBodyGyroJerkMagMean,-0.9609768215517241
LAYING,10,fBodyBodyGyroJerkMagMeanFreq,0.20262470027413793
LAYING,10,fBodyBodyGyroJerkMagStd,-0.9607728755172413
LAYING,10,fBodyBodyGyroMagMean,-0.9376926425862069
LAYING,10,fBodyBodyGyroMagMeanFreq,0.2165354344724138
LAYING,10,fBodyBodyGyroMagStd,-0.9337013153448276
LAYING,10,fBodyGyroMeanFreqX,0.07075757513448276
LAYING,10,fBodyGyroMeanFreqY,0.07131256464827586
LAYING,10,fBodyGyroMeanFreqZ,0.15762050546034484
LAYING,10,fBodyGyroMeanX,-0.9537939120689655
LAYING,10,fBodyGyroMeanY,-0.9546700344827587
LAYING,10,fBodyGyroMeanZ,-0.9697557772413793
LAYING,10,fBodyGyroStdX,-0.9645445663793103
LAYING,10,fBodyGyroStdY,-0.9534534965517242
LAYING,10,fBodyGyroStdZ,-0.9752987970689655
LAYING,10,tBodyAccJerkMagMean,-0.9762344351724138
LAYING,10,tBodyAccJerkMagStd,-0.9675569806896551
LAYING,10,tBodyAccJerkMeanX,0.07381506448793103
LAYING,10,tBodyAccJerkMeanY,0.015698997097068967
LAYING,10,tBodyAccJerkMeanZ,0.007166895862758621
LAYING,10,tBodyAccJerkStdX,-0.978007466724138
LAYING,10,tBodyAccJerkStdY,-0.9669307934482758
LAYING,10,tBodyAccJerkStdZ,-0.9762566625862069
LAYING,10,tBodyAccMagMean,-0.9567818196551724
LAYING,10,tBodyAccMagStd,-0.9403016544827586
LAYING,10,tBodyAccMeanX,0.280230574137931
LAYING,10,tBodyAccMeanY,-0.024294484137931033
LAYING,10,tBodyAccMeanZ,-0.11716864236206896
LAYING,10,tBodyAccStdX,-0.968283685
LAYING,10,tBodyAccStdY,-0.9464543020689655
LAYING,10,tBodyAccStdZ,-0.9594714863793103
LAYING,10,tBodyGyroJerkMagMean,-0.9708308489655172
LAYING,10,tBodyGyroJerkMagStd,-0.9596329315517241
LAYING,10,tBodyGyroJerkMeanX,-0.1003082544137931
LAYING,10,tBodyGyroJerkMeanY,-0.03887979204137931
LAYING,10,tBodyGyroJerkMeanZ,-0.05907449127586207
LAYING,10,tBodyGyroJerkStdX,-0.9659005781034483
LAYING,10,tBodyGyroJerkStdY,-0.9666210403448275
LAYING,10,tBodyGyroJerkStdZ,-0.9839493027586207
LAYING,10,tBodyGyroMagMean,-0.9375909987931035
LAYING,10,tBodyGyroMagStd,-0.9274711655172414
LAYING,10,tBodyGyroMeanX,-0.019555937162068965
LAYING,10,tBodyGyroMeanY,-0.07703256572655173
LAYING,10,tBodyGyroMeanZ,0.10472047834482759
LAYING,10,tBodyGyroStdX,-0.9617131998275862
LAYING,10,tBodyGyroStdY,-0.9536602075862068
LAYING,10,tBodyGyroStdZ,-0.9719405974137931
LAYING,10,tGravityAccMagMean,-0.9567818196551724
LAYING,10,tGravityAccMagStd,-0.9403016544827586
LAYING,10,tGravityAccMeanX,-0.4530697375862069
LAYING,10,tGravityAccMeanY,-0.13929768103448276
LAYING,10,tGravityAccMeanZ,-0.031121624137931035
LAYING,10,tGravityAccStdX,-0.9545319418965518
LAYING,10,tGravityAccStdY,-0.9667011560344828
LAYING,10,tGravityAccStdZ,-0.9630456424310345
LAYING,11,fBodyAccJerkMeanFreqX,0.1781045514863158
LAYING,11,fBodyAccJerkMeanFreqY,0.0034499960350877195
LAYING,11,fBodyAccJerkMeanFreqZ,0.03001694498666667
LAYING,11,fBodyAccJerkMeanX,-0.984884874385965
LAYING,11,fBodyAccJerkMeanY,-0.9738824966666667
LAYING,11,fBodyAccJerkMeanZ,-0.9795648442105264
LAYING,11,fBodyAccJerkStdX,-0.9871226782456141
LAYING,11,fBodyAccJerkStdY,-0.9734867163157894
LAYING,11,fBodyAccJerkStdZ,-0.983302949122807
LAYING,11,fBodyAccMagMean,-0.9739940045614035
LAYING,11,fBodyAccMagMeanFreq,0.33601066057894735
LAYING,11,fBodyAccMagStd,-0.9760376956140351
LAYING,11,fBodyAccMeanFreqX,-0.06377097662105263
LAYING,11,fBodyAccMeanFreqY,0.25194547224561403
LAYING,11,fBodyAccMeanFreqZ,0.22603584097192983
LAYING,11,fBodyAccMeanX,-0.9838013656140351
LAYING,11,fBodyAccMeanY,-0.9714039354385965
LAYING,11,fBodyAccMeanZ,-0.9735768128070176
LAYING,11,fBodyAccStdX,-0.9853222119298246
LAYING,11,fBodyAccStdY,-0.9735892873684211
LAYING,11,fBodyAccStdZ,-0.9716680770175439
LAYING,11,fBodyBodyAccJerkMagMean,-0.9769407745614035
LAYING,11,fBodyBodyAccJerkMagMeanFreq,0.29574789545614033
LAYING,11,fBodyBodyAccJerkMagStd,-0.9751265314035088
LAYING,11,fBodyBodyGyroJerkMagMean,-0.9859788371929824
LAYING,11,fBodyBodyGyroJerkMagMeanFreq,0.2560349769122807
LAYING,11,fBodyBodyGyroJerkMagStd,-0.9835694682456141
LAYING,11,fBodyBodyGyroMagMean,-0.9670933564912281
LAYING,11,fBodyBodyGyroMagMeanFreq,0.04060040627385965
LAYING,11,fBodyBodyGyroMagStd,-0.9548490535087719
LAYING,11,fBodyGyroMeanFreqX,0.006108199903508773
LAYING,11,fBodyGyroMeanFreqY,0.10494247775438596
LAYING,11,fBodyGyroMeanFreqZ,0.0963568933754386
LAYING,11,fBodyGyroMeanX,-0.9761874712280701
LAYING,11,fBodyGyroMeanY,-0.9826402719298246
LAYING,11,fBodyGyroMeanZ,-0.9614344207017543
LAYING,11,fBodyGyroStdX,-0.9824245854385965
LAYING,11,fBodyGyroStdY,-0.982660631754386
LAYING,11,fBodyGyroStdZ,-0.9631839029824562
LAYING,11,tBodyAccJerkMagMean,-0.9833306284210527
LAYING,11,tBodyAccJerkMagStd,-0.9765048585964913
LAYING,11,tBodyAccJerkMeanX,0.07666453370175438
LAYING,11,tBodyAccJerkMeanY,0.012219385362982456
LAYING,11,tBodyAccJerkMeanZ,0.0027769050207017546
LAYING,11,tBodyAccJerkStdX,-0.9852591085964912
LAYING,11,tBodyAccJerkStdY,-0.9727774552631578
LAYING,11,tBodyAccJerkStdZ,-0.9821117842105264
LAYING,11,tBodyAccMagMean,-0.9806211801754386
LAYING,11,tBodyAccMagStd,-0.9728918294736842
LAYING,11,tBodyAccMeanX,0.280592970877193
LAYING,11,tBodyAccMeanY,-0.017659805231578948
LAYING,11,tBodyAccMeanZ,-0.10878657807017544
LAYING,11,tBodyAccStdX,-0.98477733
LAYING,11,tBodyAccStdY,-0.9721968738596491
LAYING,11,tBodyAccStdZ,-0.9713111768421052
LAYING,11,tBodyGyroJerkMagMean,-0.9906412482456141
LAYING,11,tBodyGyroJerkMagStd,-0.9844764766666667
LAYING,11,tBodyGyroJerkMeanX,-0.10229750187719298
LAYING,11,tBodyGyroJerkMeanY,-0.041239142929824564
LAYING,11,tBodyGyroJerkMeanZ,-0.06669574896491229
LAYING,11,tBodyGyroJerkStdX,-0.9817248384210526
LAYING,11,tBodyGyroJerkStdY,-0.9908457247368421
LAYING,11,tBodyGyroJerkStdZ,-0.9865490633333334
LAYING,11,tBodyGyroMagMean,-0.9525237521052632
LAYING,11,tBodyGyroMagStd,-0.9547131828070176
LAYING,11,tBodyGyroMeanX,-0.01917438401368421
LAYING,11,tBodyGyroMeanY,-0.041559989822807016
LAYING,11,tBodyGyroMeanZ,0.15201901592982456
LAYING,11,tBodyGyroStdX,-0.9808368845614035
LAYING,11,tBodyGyroStdY,-0.9824426440350877
LAYING,11,tBodyGyroStdZ,-0.9598974328070176
LAYING,11,tGravityAccMagMean,-0.9806211801754386
LAYING,11,tGravityAccMagStd,-0.9728918294736842
LAYING,11,tGravityAccMeanX,-0.13483203140350877
LAYING,11,tGravityAccMeanY,0.9430179414035088
LAYING,11,tGravityAccMeanZ,0.11262018996491228
LAYING,11,tGravityAccStdX,-0.9795656024561403
LAYING,11,tGravityAccStdY,-0.9907655796491228
LAYING,11,tGravityAccStdZ,-0.9841926063157894
LAYING,12,fBodyAccJerkMeanFreqX,0.083907082125
LAYING,12,fBodyAccJerkMeanFreqY,-0.017661749435
LAYING,12,fBodyAccJerkMeanFreqZ,0.023950446462666666
LAYING,12,fBodyAccJerkMeanX,-0.9687427588333334
LAYING,12,fBodyAccJerkMeanY,-0.963223332
LAYING,12,fBodyAccJerkMeanZ,-0.9671496951666667
LAYING,12,fBodyAccJerkStdX,-0.9728200111666667
LAYING,12,fBodyAccJerkStdY,-0.9647036568333334
LAYING,12,fBodyAccJerkStdZ,-0.9727138446666667
LAYING,12,fBodyAccMagMean,-0.9438674399
LAYING,12,fBodyAccMagMeanFreq,0.08180838527383333
LAYING,12,fBodyAccMagStd,-0.9421332551666667
LAYING,12,fBodyAccMeanFreqX,-0.23560718503333333
LAYING,12,fBodyAccMeanFreqY,0.19137270056
LAYING,12,fBodyAccMeanFreqZ,0.17147400086666667
LAYING,12,fBodyAccMeanX,-0.9562484876666667
LAYING,12,fBodyAccMeanY,-0.951265971
LAYING,12,fBodyAccMeanZ,-0.9547248016666666
LAYING,12,fBodyAccStdX,-0.9552076418333333
LAYING,12,fBodyAccStdY,-0.9506400405
LAYING,12,fBodyAccStdZ,-0.9483808336666667
LAYING,12,fBodyBodyAccJerkMagMean,-0.9624484186666666
LAYING,12,fBodyBodyAccJerkMagMeanFreq,0.15706511695
LAYING,12,fBodyBodyAccJerkMagStd,-0.961653004
LAYING,12,fBodyBodyGyroJerkMagMean,-0.9639496071666667
LAYING,12,fBodyBodyGyroJerkMagMeanFreq,0.022700424095
LAYING,12,fBodyBodyGyroJerkMagStd,-0.9619116123333333
LAYING,12,fBodyBodyGyroMagMean,-0.9454970225
LAYING,12,fBodyBodyGyroMagMeanFreq,0.0022061549611666646
LAYING,12,fBodyBodyGyroMagStd,-0.9403738276666667
LAYING,12,fBodyGyroMeanFreqX,0.010569757505000003
LAYING,12,fBodyGyroMeanFreqY,-0.01998665414333333
LAYING,12,fBodyGyroMeanFreqZ,0.04197993610833333
LAYING,12,fBodyGyroMeanX,-0.9566538865
LAYING,12,fBodyGyroMeanY,-0.95256172
LAYING,12,fBodyGyroMeanZ,-0.9456732415
LAYING,12,fBodyGyroStdX,-0.9692545853333333
LAYING,12,fBodyGyroStdY,-0.9553436756666667
LAYING,12,fBodyGyroStdZ,-0.9564243823333334
LAYING,12,tBodyAccJerkMagMean,-0.9698438341666666
LAYING,12,tBodyAccJerkMagStd,-0.9625809151666667
LAYING,12,tBodyAccJerkMeanX,0.08542953938333334
LAYING,12,tBodyAccJerkMeanY,0.00774408308
LAYING,12,tBodyAccJerkMeanZ,-0.0043714837772
LAYING,12,tBodyAccJerkStdX,-0.9692762833333334
LAYING,12,tBodyAccJerkStdY,-0.9626395268333333
LAYING,12,tBodyAccJerkStdZ,-0.9706293081666667
LAYING,12,tBodyAccMagMean,-0.9482046755
LAYING,12,tBodyAccMagStd,-0.9365426868333333
LAYING,12,tBodyAccMeanX,0.260113433
LAYING,12,tBodyAccMeanY,-0.017520391714666666
LAYING,12,tBodyAccMeanZ,-0.10816012566666666
LAYING,12,tBodyAccStdX,-0.95531868
LAYING,12,tBodyAccStdY,-0.9490720093333334
LAYING,12,tBodyAccStdZ,-0.9483338435
LAYING,12,tBodyGyroJerkMagMean,-0.9710677688333333
LAYING,12,tBodyGyroJerkMagStd,-0.9620120183333334
LAYING,12,tBodyGyroJerkMeanX,-0.09904022971666666
LAYING,12,tBodyGyroJerkMeanY,-0.04106753108333333
LAYING,12,tBodyGyroJerkMeanZ,-0.06789090028166667
LAYING,12,tBodyGyroJerkStdX,-0.9671982025
LAYING,12,tBodyGyroJerkStdY,-0.9659003708333334
LAYING,12,tBodyGyroJerkStdZ,-0.9699539296666667
LAYING,12,tBodyGyroMagMean,-0.9308405935
LAYING,12,tBodyGyroMagStd,-0.9357257158333333
LAYING,12,tBodyGyroMeanX,-0.014654680731666666
LAYING,12,tBodyGyroMeanY,-0.08355373503333334
LAYING,12,tBodyGyroMeanZ,0.14519184795
LAYING,12,tBodyGyroStdX,-0.966090742
LAYING,12,tBodyGyroStdY,-0.9538738938333333
LAYING,12,tBodyGyroStdZ,-0.9501574421666666
LAYING,12,tGravityAccMagMean,-0.9482046755
